"method","seed","variable","group","direction","weight"
"groupWQS",1001,"URXIPM3","Dienes/alkenes/epoxides","Combined",0.184364720072011
"groupWQS",1001,"URXHP2","Dienes/alkenes/epoxides","Combined",0.355674249601379
"groupWQS",1001,"URXAAM","Nitrile/amide/cyanide-related","Combined",0.0161394407169419
"groupWQS",1001,"URXAMC","Nitrile/amide/cyanide-related","Combined",0.183010477900264
"groupWQS",1001,"URXCEM","Nitrile/amide/cyanide-related","Combined",0.405624538821117
"groupWQS",1001,"URXCYM","Nitrile/amide/cyanide-related","Combined",0.214019798833148
"groupWQS",1001,"URXATC","Nitrile/amide/cyanide-related","Combined",0.181205743728554
"groupWQS",1001,"URXHPM","Reactive aldehydes","Combined",0.173922348278057
"groupWQS",1001,"URXPMM","Reactive aldehydes","Combined",0.82607765172192
"SGL-WQS (unweighted, lambda=0)",1001,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",1001,"URX34M","Aromatic hydrocarbons","Positive",0.0622608490944023
"SGL-WQS (unweighted, lambda=0)",1001,"URXBMA","Aromatic hydrocarbons","Positive",0.39841536580077
"SGL-WQS (unweighted, lambda=0)",1001,"URXMAD","Aromatic hydrocarbons","Positive",0.539323785104828
"SGL-WQS (unweighted, lambda=0)",1001,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda=0)",1001,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.223037130516231
"SGL-WQS (unweighted, lambda=0)",1001,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.414578524444486
"SGL-WQS (unweighted, lambda=0)",1001,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.184841079380263
"SGL-WQS (unweighted, lambda=0)",1001,"URXATC","Nitrile/amide/cyanide-related","Positive",0.17754326565902
"SGL-WQS (unweighted, lambda=0)",1001,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda=0)",1001,"URX2MH","Aromatic hydrocarbons","Negative",0.0361821135555519
"SGL-WQS (unweighted, lambda=0)",1001,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXPHG","Aromatic hydrocarbons","Negative",0.963817886444448
"SGL-WQS (unweighted, lambda=0)",1001,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXMB3","Dienes/alkenes/epoxides","Negative",0.408805544906797
"SGL-WQS (unweighted, lambda=0)",1001,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.150656460415138
"SGL-WQS (unweighted, lambda=0)",1001,"URXHP2","Dienes/alkenes/epoxides","Negative",0.440537994678065
"SGL-WQS (unweighted, lambda=0)",1001,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda=0)",1001,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1001,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda=0)",1001,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URX34M","Aromatic hydrocarbons","Positive",0.0144390888717484
"SGL-WQS (unweighted, lambda.min path)",1001,"URXBMA","Aromatic hydrocarbons","Positive",0.505409011210716
"SGL-WQS (unweighted, lambda.min path)",1001,"URXMAD","Aromatic hydrocarbons","Positive",0.480151899917535
"SGL-WQS (unweighted, lambda.min path)",1001,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda.min path)",1001,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.234702687666426
"SGL-WQS (unweighted, lambda.min path)",1001,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.416128009249952
"SGL-WQS (unweighted, lambda.min path)",1001,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.160059849733428
"SGL-WQS (unweighted, lambda.min path)",1001,"URXATC","Nitrile/amide/cyanide-related","Positive",0.189109453350195
"SGL-WQS (unweighted, lambda.min path)",1001,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda.min path)",1001,"URX2MH","Aromatic hydrocarbons","Negative",0.0260742545274983
"SGL-WQS (unweighted, lambda.min path)",1001,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXPHG","Aromatic hydrocarbons","Negative",0.973925745472502
"SGL-WQS (unweighted, lambda.min path)",1001,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXMB3","Dienes/alkenes/epoxides","Negative",0.376612252860061
"SGL-WQS (unweighted, lambda.min path)",1001,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.121956710769404
"SGL-WQS (unweighted, lambda.min path)",1001,"URXHP2","Dienes/alkenes/epoxides","Negative",0.501431036370535
"SGL-WQS (unweighted, lambda.min path)",1001,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda.min path)",1001,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1001,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda.min path)",1001,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URX34M","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXBMA","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXMAD","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXDHB","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXAMC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXCEM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXATC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URXPMM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",1001,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXPHG","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXMB3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXIPM3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXHP2","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXAAM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXHPM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",1001,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda.min path)",1001,"URX2MH","Aromatic hydrocarbons","Positive",0.0616772778200268
"SGL-WQS (survey, lambda.min path)",1001,"URX34M","Aromatic hydrocarbons","Positive",0.382727897201116
"SGL-WQS (survey, lambda.min path)",1001,"URXBMA","Aromatic hydrocarbons","Positive",0.17741796849556
"SGL-WQS (survey, lambda.min path)",1001,"URXMAD","Aromatic hydrocarbons","Positive",0.378176856483297
"SGL-WQS (survey, lambda.min path)",1001,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda.min path)",1001,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (survey, lambda.min path)",1001,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",1001,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",1001,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",1001,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",1001,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.0236627704421065
"SGL-WQS (survey, lambda.min path)",1001,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.67658915928086
"SGL-WQS (survey, lambda.min path)",1001,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",1001,"URXATC","Nitrile/amide/cyanide-related","Positive",0.299748070277034
"SGL-WQS (survey, lambda.min path)",1001,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda.min path)",1001,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (survey, lambda.min path)",1001,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1001,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1001,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1001,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1001,"URXPHG","Aromatic hydrocarbons","Negative",1
"SGL-WQS (survey, lambda.min path)",1001,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda.min path)",1001,"URXMB3","Dienes/alkenes/epoxides","Negative",0.462214995235149
"SGL-WQS (survey, lambda.min path)",1001,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.00762982608094297
"SGL-WQS (survey, lambda.min path)",1001,"URXHP2","Dienes/alkenes/epoxides","Negative",0.530155178683908
"SGL-WQS (survey, lambda.min path)",1001,"URXAAM","Nitrile/amide/cyanide-related","Negative",0.974489294595593
"SGL-WQS (survey, lambda.min path)",1001,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",1001,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",1001,"URXCYM","Nitrile/amide/cyanide-related","Negative",0.0255107054044067
"SGL-WQS (survey, lambda.min path)",1001,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",1001,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (survey, lambda.min path)",1001,"URXPMM","Reactive aldehydes","Negative",0
"gWQS",1123,"URXPMM",NA,"Positive",0.202190910297117
"gWQS",1123,"URXCEM",NA,"Positive",0.185974847096019
"gWQS",1123,"URXDHB",NA,"Positive",0.128308055231998
"gWQS",1123,"URXMAD",NA,"Positive",0.112093709476283
"gWQS",1123,"URXCYM",NA,"Positive",0.103971836207032
"gWQS",1123,"URXAMC",NA,"Positive",0.0913305651286208
"gWQS",1123,"URXATC",NA,"Positive",0.0579212826709046
"gWQS",1123,"URXBMA",NA,"Positive",0.0419881662625267
"gWQS",1123,"URX34M",NA,"Positive",0.0333943096580539
"gWQS",1123,"URXIPM3",NA,"Positive",0.00919669539758431
"gWQS",1123,"URX2MH",NA,"Positive",0.00858105878200036
"gWQS",1123,"URXHPM",NA,"Positive",0.00782681723594882
"gWQS",1123,"URXPHG",NA,"Positive",0.0049882500827579
"gWQS",1123,"URXMB3",NA,"Positive",0.00414679524420019
"gWQS",1123,"URXHP2",NA,"Positive",0.00405032568016112
"gWQS",1123,"URXAAM",NA,"Positive",0.00403637554879315
"gWQS",1123,"URXPMM",NA,"Negative",0.00403139368605782
"gWQS",1123,"URXCEM",NA,"Negative",0.00466088662633755
"gWQS",1123,"URXDHB",NA,"Negative",0.00675951986702604
"gWQS",1123,"URXMAD",NA,"Negative",0.00329516122915859
"gWQS",1123,"URXCYM",NA,"Negative",0.00601065770065009
"gWQS",1123,"URXAMC",NA,"Negative",0.00511090871975463
"gWQS",1123,"URXATC",NA,"Negative",0.0067208559504321
"gWQS",1123,"URXBMA",NA,"Negative",0.0110500163565082
"gWQS",1123,"URX34M",NA,"Negative",0.0280628477683053
"gWQS",1123,"URXIPM3",NA,"Negative",0.0696399867576485
"gWQS",1123,"URX2MH",NA,"Negative",0.0614685801433626
"gWQS",1123,"URXHPM",NA,"Negative",0.11782990660717
"gWQS",1123,"URXPHG",NA,"Negative",0.26476320238232
"gWQS",1123,"URXMB3",NA,"Negative",0.18657289835995
"gWQS",1123,"URXHP2",NA,"Negative",0.129882238897934
"gWQS",1123,"URXAAM",NA,"Negative",0.0941409389473848
"groupWQS",1123,"URX2MH","Aromatic hydrocarbons","Combined",0.0727861445923886
"groupWQS",1123,"URX34M","Aromatic hydrocarbons","Combined",0.0894320701956154
"groupWQS",1123,"URXBMA","Aromatic hydrocarbons","Combined",0.37408851935853
"groupWQS",1123,"URXMAD","Aromatic hydrocarbons","Combined",0.0676945088401446
"groupWQS",1123,"URXPHG","Aromatic hydrocarbons","Combined",0.395998757014696
"groupWQS",1123,"URXDHB","Dienes/alkenes/epoxides","Combined",0.0598671219276516
"groupWQS",1123,"URXMB3","Dienes/alkenes/epoxides","Combined",0.387235793768389
"groupWQS",1123,"URXIPM3","Dienes/alkenes/epoxides","Combined",0.0792741351931809
"groupWQS",1123,"URXHP2","Dienes/alkenes/epoxides","Combined",0.473622949111103
"groupWQS",1123,"URXAAM","Nitrile/amide/cyanide-related","Combined",0.0516935221877039
"groupWQS",1123,"URXAMC","Nitrile/amide/cyanide-related","Combined",0.0993256015139665
"groupWQS",1123,"URXCEM","Nitrile/amide/cyanide-related","Combined",0.440366987951629
"groupWQS",1123,"URXCYM","Nitrile/amide/cyanide-related","Combined",0.254829264170485
"groupWQS",1123,"URXATC","Nitrile/amide/cyanide-related","Combined",0.153784624175605
"groupWQS",1123,"URXHPM","Reactive aldehydes","Combined",0.239846135194596
"groupWQS",1123,"URXPMM","Reactive aldehydes","Combined",0.760153864803474
"SGL-WQS (unweighted, lambda=0)",1123,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",1123,"URX34M","Aromatic hydrocarbons","Positive",0.0622608490944023
"SGL-WQS (unweighted, lambda=0)",1123,"URXBMA","Aromatic hydrocarbons","Positive",0.39841536580077
"SGL-WQS (unweighted, lambda=0)",1123,"URXMAD","Aromatic hydrocarbons","Positive",0.539323785104828
"SGL-WQS (unweighted, lambda=0)",1123,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda=0)",1123,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.223037130516231
"SGL-WQS (unweighted, lambda=0)",1123,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.414578524444486
"SGL-WQS (unweighted, lambda=0)",1123,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.184841079380263
"SGL-WQS (unweighted, lambda=0)",1123,"URXATC","Nitrile/amide/cyanide-related","Positive",0.17754326565902
"SGL-WQS (unweighted, lambda=0)",1123,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda=0)",1123,"URX2MH","Aromatic hydrocarbons","Negative",0.0361821135555519
"SGL-WQS (unweighted, lambda=0)",1123,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXPHG","Aromatic hydrocarbons","Negative",0.963817886444448
"SGL-WQS (unweighted, lambda=0)",1123,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXMB3","Dienes/alkenes/epoxides","Negative",0.408805544906797
"SGL-WQS (unweighted, lambda=0)",1123,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.150656460415138
"SGL-WQS (unweighted, lambda=0)",1123,"URXHP2","Dienes/alkenes/epoxides","Negative",0.440537994678065
"SGL-WQS (unweighted, lambda=0)",1123,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda=0)",1123,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1123,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda=0)",1123,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1123,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1123,"URX34M","Aromatic hydrocarbons","Positive",0.0238559203874402
"SGL-WQS (unweighted, lambda.min path)",1123,"URXBMA","Aromatic hydrocarbons","Positive",0.462688945974074
"SGL-WQS (unweighted, lambda.min path)",1123,"URXMAD","Aromatic hydrocarbons","Positive",0.513455133638486
"SGL-WQS (unweighted, lambda.min path)",1123,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1123,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda.min path)",1123,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1123,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1123,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1123,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1123,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.232337102386951
"SGL-WQS (unweighted, lambda.min path)",1123,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.420313035629151
"SGL-WQS (unweighted, lambda.min path)",1123,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.159839209898867
"SGL-WQS (unweighted, lambda.min path)",1123,"URXATC","Nitrile/amide/cyanide-related","Positive",0.187510652085031
"SGL-WQS (unweighted, lambda.min path)",1123,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1123,"URXPMM","Reactive aldehydes","Positive",1
