job_id,battery,scenario_id,family,n,p,method,data_seed,split_seed,method_seed,bootstrap_seed,split_replicate,signal_profile,effect_profile,group_structure,within_rho,cross_rho,binomial_target_prevalence,reuse_from_battery,run_this,paired_binary_scenario_id,paired_binary_job_id,paired_binary_fit_seed
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_60,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380060,1380060,1380060,60,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0060,1380060
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_61,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380061,1380061,1380061,61,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0061,1380061
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_62,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380062,1380062,1380062,62,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0062,1380062
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_63,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380063,1380063,1380063,63,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0063,1380063
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_64,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380064,1380064,1380064,64,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0064,1380064
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_65,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380065,1380065,1380065,65,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0065,1380065
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_66,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380066,1380066,1380066,66,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0066,1380066
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_67,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380067,1380067,1380067,67,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0067,1380067
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_68,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380068,1380068,1380068,68,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0068,1380068
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_69,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380069,1380069,1380069,69,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0069,1380069
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_70,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380070,1380070,1380070,70,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0070,1380070
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_71,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380071,1380071,1380071,71,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0071,1380071
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_72,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380072,1380072,1380072,72,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0072,1380072
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_73,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380073,1380073,1380073,73,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0073,1380073
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_74,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380074,1380074,1380074,74,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0074,1380074
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_75,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380075,1380075,1380075,75,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0075,1380075
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_76,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380076,1380076,1380076,76,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0076,1380076
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_77,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380077,1380077,1380077,77,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0077,1380077
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_78,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380078,1380078,1380078,78,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0078,1380078
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_79,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380079,1380079,1380079,79,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0079,1380079
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_80,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380080,1380080,1380080,80,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0080,1380080
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_81,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380081,1380081,1380081,81,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0081,1380081
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_82,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380082,1380082,1380082,82,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0082,1380082
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_83,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380083,1380083,1380083,83,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0083,1380083
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_84,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380084,1380084,1380084,84,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0084,1380084
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_85,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380085,1380085,1380085,85,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0085,1380085
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_86,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380086,1380086,1380086,86,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0086,1380086
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_87,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380087,1380087,1380087,87,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0087,1380087
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_88,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380088,1380088,1380088,88,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0088,1380088
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_89,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380089,1380089,1380089,89,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0089,1380089
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_90,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380090,1380090,1380090,90,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0090,1380090
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_91,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380091,1380091,1380091,91,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0091,1380091
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_92,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380092,1380092,1380092,92,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0092,1380092
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_93,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380093,1380093,1380093,93,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0093,1380093
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_94,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380094,1380094,1380094,94,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0094,1380094
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_95,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380095,1380095,1380095,95,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0095,1380095
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_96,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380096,1380096,1380096,96,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0096,1380096
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_97,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380097,1380097,1380097,97,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0097,1380097
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_98,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380098,1380098,1380098,98,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0098,1380098
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_99,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380099,1380099,1380099,99,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0099,1380099
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_100,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380100,1380100,1380100,100,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0100,1380100
